year,title,clean_test,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013,imdb_id,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error,rating
2011,Beastly,notalk,17000000,27865571,38028230,17606743,28860115,39385487,1152398,English,USA,"Daniel Barnz (screenplay), Alex Flinn (novel)",40,5.5,Daniel Barnz,4-Mar-11,"Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson","Drama, Fantasy, Romance",1 win & 1 nomination.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@._V1_SX300.jpg,"45,885",NA,1
2011,Blackthorn,notalk,4500000,200558,1249765,4660609,207716,1294370,1629705,"English, Spanish","Spain, USA, Bolivia, France",Miguel Barros (scriptwriter),61,6.6,Mateo Gil,1-Jul-11,"Sam Shepard, Eduardo Noriega, Stephen Rea, Magaly Solier","Action, Adventure, Western",6 wins & 13 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MDA1MDczMV5BMl5BanBnXkFtZTcwMzE0MjU0Ng@@._V1_SX300.jpg,"5,372",NA,1
2011,Bridesmaids,ok,32500000,169106725,289263136,33659951,175142277,299587165,1478338,English,USA,"Kristen Wiig, Annie Mumolo",75,6.9,Paul Feig,13-May-11,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi","Comedy, Romance",Nominated for 2 Oscars. Another 11 wins & 44 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyOTMyMzUxNl5BMl5BanBnXkFtZTcwODI4MzE0NA@@._V1_SX300.jpg,"166,930",NA,3
2011,Captain America: The First Avenger,notalk,140000000,176654505,370569776,144996710,182959443,383795703,458339,"English, Norwegian, French",USA,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (comic books), Jack Kirby (comic books)",66,6.8,Joe Johnston,22-Jul-11,"Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones","Action, Adventure, Sci-Fi",2 wins & 19 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzOTc2NzU3N15BMl5BanBnXkFtZTcwNjY3MDE3NQ@@._V1_SX300.jpg,"277,792",NA,1
2011,Cars 2,men,200000000,191450875,560155383,207138157,198283907,580147769,1216475,"English, Japanese, Italian, French",USA,"John Lasseter (original story by), Brad Lewis (original story by), Dan Fogelman (original story by), Ben Queen (screenplay)",57,6.4,"John Lasseter, Brad Lewis",24-Jun-11,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer","Animation, Adventure, Comedy",Nominated for 1 Golden Globe. Another 1 win & 15 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_SX300.jpg,"68,226",NA,2
2011,Circumstance,ok,900000,454121,454121,932122,470329,470329,1684628,"Persian, English, French","France, USA, Iran",Maryam Keshavarz,65,6,Maryam Keshavarz,8-Feb-12,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa",Drama,7 wins & 7 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc5NjI5MzA3OV5BMl5BanBnXkFtZTcwOTgxNzcyNg@@._V1_SX300.jpg,"5,178",NA,3
2011,Colombiana,notalk,40000000,36665854,71698079,41427631,37974487,74257040,1657507,"English, Spanish",France,"Luc Besson (screenplay), Robert Mark Kamen (screenplay)",45,6.4,Olivier Megaton,26-Aug-11,"Zoe Saldana, Jordi Mollà, Lennie James, Amandla Stenberg","Action, Crime, Drama",2 wins & 4 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NDI2NjgxNl5BMl5BanBnXkFtZTcwMTYyNjA3NQ@@._V1_SX300.jpg,"60,079",NA,1
2011,Conan the Barbarian,dubious,20000000,38264085,79114085,20713816,39629760,81937729,816462,English,USA,"Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)",36,5.2,Marcus Nispel,19-Aug-11,"Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman","Action, Adventure, Fantasy",2 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1NDUyODk5NF5BMl5BanBnXkFtZTcwODk0MjIwNg@@._V1_SX300.jpg,"69,325",NA,-1
2011,Contagion,ok,60000000,75658097,137551594,62141447,78358394,142460919,1598778,"English, Mandarin, Cantonese","USA, United Arab Emirates",Scott Z. Burns,70,6.7,Steven Soderbergh,9-Sep-11,"Marion Cotillard, Matt Damon, Laurence Fishburne, Jude Law","Drama, Sci-Fi, Thriller",2 wins & 6 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MDk5MDc3OV5BMl5BanBnXkFtZTcwNzAyNTg0Ng@@._V1_SX300.jpg,"146,589",NA,3
2011,Coriolanus,men,10000000,749641,1049641,10356908,776396,1087104,1372686,English,UK,"John Logan (screenplay), William Shakespeare (play)",79,6.1,Ralph Fiennes,20-Jan-12,"Ralph Fiennes, Gerard Butler, Lubna Azabal, Ashraf Barhom","Drama, Thriller, War",Nominated for 1 BAFTA Film Award. Another 10 wins & 8 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMjAwMjA2N15BMl5BanBnXkFtZTcwOTI0MjA0Ng@@._V1_SX300.jpg,"22,126",NA,2
2011,Cowboys &amp; Aliens,notalk,163000000,100240551,175910315,168817598,103818215,182188693,409847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2011,Detention,ok,10000000,#N/A,#N/A,10356908,#N/A,#N/A,1701990,English,USA,"Joseph Kahn, Mark Palermo",45,5.8,Joseph Kahn,13-Apr-12,"Alison Woods, Logan Stalarow, Julie Dolan, Shanley Caswell","Comedy, Horror, Sci-Fi",N/A,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5NzMxMDA1Nl5BMl5BanBnXkFtZTcwODM3MDcxNQ@@._V1_SX300.jpg,"8,880",NA,3
2011,Diary of a Wimpy Kid: Rodrick Rules,notalk,18000000,52698535,73695194,18642434,54579387,76325433,1650043,English,USA,"Gabe Sachs (screenplay), Jeff Judah (screenplay), Jeff Kinney (book)",51,6.6,David Bowers,25-Mar-11,"Zachary Gordon, Devon Bostick, Rachael Harris, Robert Capron","Comedy, Family",1 win & 5 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_SX300.jpg,"13,675",NA,1
2011,Dolphin Tale,men,37000000,72286779,96068724,38320559,74866751,99497492,1564349,English,USA,"Karen Janszen, Noam Dromi",64,6.9,Charles Martin Smith,23-Sep-11,"Harry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson","Drama, Family",2 wins & 4 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk2NTQwMTU5NF5BMl5BanBnXkFtZTcwNTU0MzE0NQ@@._V1_SX300.jpg,"12,619",NA,2
2011,Dream House,ok,50000000,21302340,39932340,51784539,22062637,41357557,1462041,English,"USA, Canada",David Loucka,35,5.9,Jim Sheridan,30-Sep-11,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas","Drama, Mystery, Thriller",1 nomination.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5MzUxMDc5Ml5BMl5BanBnXkFtZTcwMTMwMjIwNg@@._V1_SX300.jpg,"35,372",NA,3
2011,Drive,dubious,15000000,35060689,78054825,15535362,36312033,80840663,780504,"English, Spanish",USA,"Hossein Amini (screenplay), James Sallis (book)",78,7.9,Nicolas Winding Refn,16-Sep-11,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks","Crime, Drama",Nominated for 1 Oscar. Another 43 wins & 80 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BOTM1ODQ0Nzc4NF5BMl5BanBnXkFtZTcwMTM0MjQyNg@@._V1_SX300.jpg,"334,747",NA,-1
2011,Fast Five,ok,125000000,209837675,629841284,129461348,217326947,652320815,1596343,"English, Portuguese, Spanish, Italian",USA,"Chris Morgan, Gary Scott Thompson (characters)",67,7.3,Justin Lin,29-Apr-11,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson","Action, Crime, Thriller",7 wins & 18 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxNTk5MTE0OF5BMl5BanBnXkFtZTcwMjA2NzY3NA@@._V1_SX300.jpg,"203,990",NA,3
2011,Final Destination 5,men,40000000,42587643,157887643,41427631,44107629,163522777,1622979,"English, Cantonese","USA, Canada","Eric Heisserer, Jeffrey Reddick (characters)",50,5.9,Steven Quale,12-Aug-11,"Nicholas D'Agosto, Emma Bell, Miles Fisher, Ellen Wroe","Horror, Thriller",1 win & 3 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyOTExNDc1M15BMl5BanBnXkFtZTcwMDA0MTA4NQ@@._V1_SX300.jpg,"64,357",NA,2
2011,Footloose,ok,24000000,51802742,63412773,24856579,53651623,65676025,1068242,English,USA,"Dean Pitchford (screenplay), Craig Brewer (screenplay), Dean Pitchford (story)",58,5.8,Craig Brewer,14-Oct-11,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell","Comedy, Drama, Music",3 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1_SX300.jpg,"26,507",NA,3
2011,Fright Night,dubious,30000000,18298649,40520649,31070724,18951742,41966863,1438176,English,USA,"Marti Noxon (screenplay), Tom Holland (story), Tom Holland (film ""Fright Night"")",64,6.4,Craig Gillespie,19-Aug-11,"Anton Yelchin, Colin Farrell, Toni Collette, David Tennant","Comedy, Horror",4 wins & 1 nomination.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDc0NDY0M15BMl5BanBnXkFtZTcwOTgzMTYyNQ@@._V1_SX300.jpg,"69,493",NA,-1
2011,Green Lantern,notalk,200000000,116601172,231201172,207138157,120762760,239452924,1133985,English,USA,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)",39,5.7,Martin Campbell,17-Jun-11,"Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong","Action, Adventure, Sci-Fi",1 win & 2 nominations.,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_SX300.jpg,"169,039",NA,1
2011,Hall Pass,men,36000000,45060734,83693266,37284868,46668987,86680344,480687,English,USA,"Pete Jones (screenplay), Peter Farrelly (screenplay), Kevin Barnett (screenplay), Bobby Farrelly (screenplay), Pete Jones (story)",45,5.9,"Bobby Farrelly, Peter Farrelly",25-Feb-11,"Owen Wilson, Jason Sudeikis, Jenna Fischer, Christina Applegate","Comedy, Romance",N/A,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MzIxNTYwNl5BMl5BanBnXkFtZTcwNzE4MjE0NA@@._V1_SX300.jpg,"86,487",NA,2
2011,Hanna,ok,30000000,40259119,65343694,31070724,41695999,67675862,993842,"English, French, German, Italian, Arabic, Spanish","USA, UK, Germany","Seth Lochhead (screenplay), David Farr (screenplay), Seth Lochhead (story)",65,6.8,Joe Wright,8-Apr-11,"Saoirse Ronan, Eric Bana, Vicky Krieps, Cate Blanchett","Action, Adventure, Thriller",4 wins & 10 nominations.,111 min,movie,http://ia.media-imdb.com/images/M/MV5BNTAzMTg1NjY0NF5BMl5BanBnXkFtZTcwODc3MTgzNA@@._V1_SX300.jpg,"130,829",NA,3
2011,Harry Potter and the Deathly Hallows: Part 2,notalk,125000000,381011219,1328111219,129461348,394609809,1375512553,1201607,English,"USA, UK","Steve Kloves (screenplay), J.K. Rowling (novel)",87,8.1,David Yates,15-Jul-11,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe","Adventure, Fantasy, Mystery",Nominated for 3 Oscars. Another 33 wins & 49 nominations.,130 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,"344,216",NA,1
2011,Haywire,nowomen,23000000,18942396,22176190,23820888,19618465,22967676,1506999,"English, Spanish","USA, Ireland",Lem Dobbs,67,5.8,Steven Soderbergh,20-Jan-12,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross","Action, Thriller",5 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI2MjIxOTUwN15BMl5BanBnXkFtZTcwNDM5NjcxNw@@._V1_SX300.jpg,"60,876",NA,0
2011,Hesher,notalk,7000000,382946,382946,7249836,396614,396614,1403177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2011,Higher Ground,ok,1800000,841056,859182,1864243,871074,889847,1562568,English,USA,"Carolyn S. Briggs (screenplay), Tim Metcalfe (screenplay), Carolyn S. Briggs (memoir ""This Dark World"")",74,6.3,Vera Farmiga,1-Mar-12,"Joshua Leonard, Norbert Leo Butz, Michael Chernus, Vera Farmiga",Drama,6 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NTMyNTQ3OF5BMl5BanBnXkFtZTcwMjMzNzI5NQ@@._V1_SX300.jpg,"2,166",NA,3
2011,Hobo with a Shotgun,nowomen,3000000,703372,834953,3107072,728476,864753,1640459,English,Canada,"John Davies, Jason Eisener (story), Rob Cotterill (story), John Davies (story)",55,6.1,Jason Eisener,12-May-11,"Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey","Action, Comedy, Thriller",1 nomination.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxMDkxNTMwNl5BMl5BanBnXkFtZTcwMzc5MjUzNA@@._V1_SX300.jpg,"31,703",NA,0
2011,Hop,men,63000000,108085305,184924333,65248520,111942955,191524428,1411704,English,USA,"Cinco Paul (screenplay), Ken Daurio (screenplay), Brian Lynch (screenplay), Cinco Paul (story), Ken Daurio (story)",41,5.5,Tim Hill,1-Apr-11,"James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria","Animation, Comedy, Family",2 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MDcxNTkzNV5BMl5BanBnXkFtZTcwMTg2MDY2NA@@._V1_SX300.jpg,"18,398",NA,2
2011,Horrible Bosses,ok,35000000,117538559,214538559,36249178,121733603,222195609,1499658,English,USA,"Michael Markowitz (screenplay), John Francis Daley (screenplay), Jonathan M. Goldstein (screenplay), Michael Markowitz (story)",57,6.9,Seth Gordon,8-Jul-11,"Jason Bateman, Steve Wiebe, Kevin Spacey, Charlie Day","Comedy, Crime",2 wins & 7 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BNzYxNDI5Njc5NF5BMl5BanBnXkFtZTcwMDUxODE1NQ@@._V1_SX300.jpg,"256,896",NA,3
2011,Hugo,dubious,180000000,73864507,185033215,186424342,76500789,191637196,970179,English,USA,"John Logan (screenplay), Brian Selznick (book)",83,7.6,Martin Scorsese,23-Nov-11,"Ben Kingsley, Sacha Baron Cohen, Asa Butterfield, Chloë Grace Moretz","Adventure, Drama, Family",Won 5 Oscars. Another 45 wins & 103 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNzk5MzgyNF5BMl5BanBnXkFtZTcwOTE4NDU5Ng@@._V1_SX300.jpg,"189,943",NA,-1
2011,I Am Number Four,notalk,50000000,55100437,145982797,51784539,57067015,151193038,1464540,"English, French",USA,"Alfred Gough (screenplay), Miles Millar (screenplay), Marti Noxon (screenplay), Jobie Hughes (novel), James Frey (novel)",36,6.1,D.J. Caruso,18-Feb-11,"Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron","Drama, Romance, Sci-Fi",1 win & 1 nomination.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI0NDI1MTMyM15BMl5BanBnXkFtZTcwMDMzMTcyNA@@._V1_SX300.jpg,"149,524",NA,1
2011,Immortals,men,75000000,83504017,211562435,77676809,86484341,219113265,1253864,"English, Greek",USA,"Charley Parlapanides, Vlas Parlapanides",46,6.1,Tarsem Singh,11-Nov-11,"Henry Cavill, Mickey Rourke, Stephen Dorff, Freida Pinto","Action, Drama, Fantasy",1 win & 4 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzMjA2MjA2N15BMl5BanBnXkFtZTcwMTkwNTc5Ng@@._V1_SX300.jpg,"112,273",NA,2
2011,In Time,notalk,35000000,37553932,170064664,36249178,38894261,176134406,1637688,English,USA,Andrew Niccol,53,6.6,Andrew Niccol,28-Oct-11,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki","Action, Sci-Fi, Thriller",2 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA3NzI1ODc1MV5BMl5BanBnXkFtZTcwMzI5NjQwNg@@._V1_SX300.jpg,"213,311",NA,1
2011,Iris,ok,5500000,5580479,15155021,5696299,5779651,15695916,1606618,Swedish,"Finland, Sweden","Annina Enckell, Mikael Wahlforss (screenplay)",NA,6.3,Ulrika Bengts,26-Aug-11,"Magnus Krepper, Tobias Zilliacus, Emmi Pesonen, Marika Parkkomäki","Drama, Family, History",1 nomination.,N/A,movie,N/A,71,NA,3
2011,Jin ling shi san chai,ok,100000000,311434,93721434,103569079,322549,97066426,1410063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2011,Johnny English Reborn,dubious,45000000,8305970,164539660,46606085,8602417,170412210,1634122,"English, Mandarin, Swiss German, Cantonese, Russian","USA, France, UK","Hamish McColl (screenplay), William Davies (story), Neal Purvis (characters), Robert Wade (characters)",46,6.3,Oliver Parker,21-Oct-11,"Roger Barclay, Eric Carte, Rowan Atkinson, Togo Igawa","Adventure, Comedy, Crime",2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzODY2MjU1Nl5BMl5BanBnXkFtZTcwMzc1ODUzNg@@._V1_SX300.jpg,"68,398",NA,-1
2011,Jumping the Broom,ok,7000000,37295394,38158601,7249836,38626496,39520511,1640484,English,USA,"Elizabeth Hunter (screenplay), Arlene Gibbs (screenplay), Elizabeth Hunter (story)",56,5.5,Salim Akil,6-May-11,"Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine","Comedy, Drama",3 wins & 13 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4NjA3OTQ0OF5BMl5BanBnXkFtZTcwOTQ1NjA2NA@@._V1_SX300.jpg,"6,432",NA,3
2011,Just Go with It,dubious,80000000,103028109,214974953,82855263,106705263,222647578,1564367,English,USA,"Allan Loeb (screenplay), Timothy Dowling (screenplay), I.A.L. Diamond (screenplay), Abe Burrows (stage play), Pierre Barillet (French play), Jean-Pierre Grédy (French play)",33,6.4,Dennis Dugan,11-Feb-11,"Adam Sandler, Jennifer Aniston, Nicole Kidman, Nick Swardson","Comedy, Romance",5 wins & 11 nominations.,117 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE0MTk3MjE2Nl5BMl5BanBnXkFtZTcwMjE0ODA0NA@@._V1_SX300.jpg,"124,675",NA,-1
2011,Kill List,dubious,800000,29063,462206,828553,30100,478703,1788391,"English, Swedish",UK,"Amy Jump, Ben Wheatley",67,6.3,Ben Wheatley,2-Sep-11,"Neil Maskell, MyAnna Buring, Harry Simpson, Michael Smiley","Crime, Horror, Thriller",5 wins & 11 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BNzM3NzU2NzUzMV5BMl5BanBnXkFtZTcwNjY2OTUxNw@@._V1_SX300.jpg,"17,732",NA,-1
2011,Killer Elite,nowomen,70000000,25124986,57777106,72498355,26021717,59839216,1448755,"English, Arabic, French, Spanish","UK, Australia","Matt Sherring (screenplay), Ranulph Fiennes (book)",44,6.5,Gary McKendry,23-Sep-11,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell","Action, Crime, Thriller",2 wins & 7 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_SX300.jpg,"83,654",NA,0
2011,Kung Fu Panda 2,ok,150000000,165249063,664837547,155353618,171146932,688566122,1302011,English,USA,"Jonathan Aibel, Glenn Berger",67,7.4,Jennifer Yuh,26-May-11,"Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman","Animation, Action, Adventure",Nominated for 1 Oscar. Another 3 wins & 26 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4MTQ3NTI3Nl5BMl5BanBnXkFtZTcwNzEzODQ2NA@@._V1_SX300.jpg,"118,131",NA,3
2011,Le Havre,dubious,5500000,611709,13480196,5696299,633541,13961315,1508675,French,"Finland, France, Germany",Aki Kaurismäki,82,7.2,Aki Kaurismäki,8-Sep-11,"André Wilms, Kati Outinen, Jean-Pierre Darroussin, Blondin Miguel","Comedy, Drama",15 wins & 24 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1MDc2NDkxOV5BMl5BanBnXkFtZTcwNzE1NjM5Ng@@._V1_SX300.jpg,"11,153",NA,-1
2011,Like Crazy,ok,250000,3395391,3731489,258923,3516575,3864669,1758692,English,USA,"Drake Doremus, Ben York Jones",71,6.7,Drake Doremus,27-Jan-12,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley","Drama, Romance",9 wins & 3 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_SX300.jpg,"32,682",NA,3
2011,Limitless,notalk,27000000,79249455,169739455,27963651,82077930,175797590,1219289,"English, Russian, Italian, Mandarin, French",USA,"Leslie Dixon (screenplay), Alan Glynn (novel)",59,7.4,Neil Burger,18-Mar-11,"Bradley Cooper, Robert De Niro, Abbie Cornish, Andrew Howard","Mystery, Sci-Fi, Thriller",1 win & 6 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NjczNzc5Nl5BMl5BanBnXkFtZTcwMzA2MzQyNA@@._V1_SX300.jpg,"288,788",NA,1
2011,Margaret,ok,14000000,47185,47185,14499671,48869,48869,466893,English,USA,Kenneth Lonergan,61,6.4,Kenneth Lonergan,1-Jun-12,"Anna Paquin, J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin",Drama,7 wins & 2 nominations.,150 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1MDQzMjcxN15BMl5BanBnXkFtZTcwNTg3MTI1Ng@@._V1_SX300.jpg,"9,436",NA,3
2011,Margin Call,notalk,3400000,5353586,17872206,3521349,5544660,18510079,1615147,English,USA,J.C. Chandor,76,7.1,J.C. Chandor,29-Sep-11,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto","Drama, Thriller",Nominated for 1 Oscar. Another 8 wins & 14 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5NzkyNDI2Nl5BMl5BanBnXkFtZTcwMTYzNDc2Ng@@._V1_SX300.jpg,"68,508",NA,1
2011,Mars Needs Moms,dubious,150000000,21392758,39549758,155353618,22156282,40961320,1305591,English,USA,"Simon Wells (screenplay), Wendy Wells (screenplay), Berkeley Breathed (book)",49,5.4,Simon Wells,11-Mar-11,"Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois","Animation, Action, Adventure",2 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BOTA0MTQ2Mzc3N15BMl5BanBnXkFtZTcwNzA4ODAwNA@@._V1_SX300.jpg,"14,083",NA,-1
2011,Martha Marcy May Marlene,ok,1000000,2981038,3531038,1035691,3087434,3657064,1441326,English,USA,Sean Durkin,76,7,Sean Durkin,21-Dec-11,"Elizabeth Olsen, Christopher Abbott, Brady Corbet, Hugh Dancy","Drama, Thriller",16 wins & 41 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MTYwMzg1N15BMl5BanBnXkFtZTcwNzM0MDY4Ng@@._V1_SX300.jpg,"31,339",NA,3
2011,Melancholia,ok,9400000,3030848,18044073,9735493,3139021,18688080,1527186,English,"Denmark, Sweden, France, Germany",Lars von Trier,80,7.1,Lars von Trier,26-May-11,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet","Drama, Sci-Fi",31 wins & 47 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4NjM0MjI3MV5BMl5BanBnXkFtZTcwNjcxMDYzNg@@._V1_SX300.jpg,"93,960",NA,3
2011,Midnight in Paris,ok,30000000,56816662,154816662,31070724,58844493,160342190,1605783,"English, French, Spanish, German","Spain, USA",Woody Allen,81,7.7,Woody Allen,10-Jun-11,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy","Comedy, Fantasy, Romance",Won 1 Oscar. Another 18 wins & 52 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4NjY1MDQwMl5BMl5BanBnXkFtZTcwNTI3Njg3NA@@._V1_SX300.jpg,"219,955",NA,3
2011,Mission: Impossible - Ghost Protocol,notalk,145000000,209397903,694713230,150175164,216871479,719508092,1229238,"English, Russian, French, Arabic, Swedish","USA, United Arab Emirates, Czech Republic","Josh Appelbaum, André Nemec, Bruce Geller (television series ""Mission: Impossible"")",73,7.4,Brad Bird,21-Dec-11,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner","Action, Thriller",3 wins & 19 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_SX300.jpg,"266,646",NA,1
